2025-01-21 20:00	28	23	-	-	-	Crista de Sapopema	regular	sim	não	não	dandan	dandan	dandan	sumiu	https://ridewithgps.com/routes/49510455	https://www.strava.com/activities/13419610923
2025-01-28 20:00	29	24	-	-	-	Contornar Anhangabaú	regular	sim	não	não	dandan	dandan	dandan	sumiu	https://ridewithgps.com/routes/49567136	https://www.strava.com/activities/13480213979
2025-02-04 20:00	30	25	-	-	-	Pirajuçara, Água Podre e Crista de Osasco	regular	sim	não	não	dandan	dandan	dandan	sumiu	https://ridewithgps.com/routes/49567174	https://www.strava.com/activities/13543045449
2025-02-11 20:00	31	26	-	-	-	Cabeceiras do Ipiranga	regular	sim	não	não	dandan	dandan	dandan	sumiu	https://ridewithgps.com/routes/49671673	https://www.strava.com/activities/13605202516
2025-02-25 19:30	32	27	-	-	-	Sertões do Mandaqui	regular	sim	não	não	dandan	dandan	dandan	sumiu	https://ridewithgps.com/routes/49741245	https://www.strava.com/activities/13729139008
2025-03-11 19:30	33	28	-	-	-	Águas do Lavapés e Aclimação	regular	sim	não	sim	dandan	dandan	dandan	sumiu	https://ridewithgps.com/routes/49924264	https://www.strava.com/activities/13857956230
2025-03-25 20:00	34	85	-	-	-	A Voçoroca e o Pântano	regular	sim						https://www.instagram.com/p/DWSt3WbDg-X/	https://ridewithgps.com/routes/54356024
2025-03-26 20:00	35	29	-	-	-	Águas Meridionais de Osasco	regular	sim	sim	não	dandan	dandan	dandan	sumiu	https://ridewithgps.com/routes/49999355	https://www.strava.com/activities/13988925441
2025-04-01 20:00	36	30	-	-	-	Subir Pirituba, Surfar Alpes do Jaraguá e Descer Perus	regular	sim	não	não	dandan	dandan	dandan	sumiu	https://ridewithgps.com/routes/50150417	https://www.strava.com/activities/14054565189#kudos
2025-04-08 20:00	37	31	-	-	-	Tiquatira da Foz à Nascente	regular	sim	sim	não	dandan	thiagoneves	dandan	sumiu	https://ridewithgps.com/routes/50149484	https://www.strava.com/activities/14122827694
2025-04-13 08:00	38	32	-	-	3	Rios Indígenas de Santo André	especial	sim	não	não	brunoperandin	brunoperandin	dandan	https://www.instagram.com/p/DIHLiuKO-vH/	https://ridewithgps.com/routes/49100612	https://www.strava.com/activities/14167917821
2025-04-15 20:00	39	33	-	-	-	Moinho Velho A Outra Margem do Ipiranga	regular	sim	não	não	dandan	pedpaula	dandan	sumiu	https://ridewithgps.com/routes/50331319	https://www.strava.com/activities/14190280578
2025-04-22 20:00	40	34	-	-	-	Crista do Campo Limpo via Corveta-Camacuã	regular	sim	não	não	dandan	amarmo	dandan	sumiu	https://ridewithgps.com/routes/50411729	https://www.strava.com/activities/14258680358
2025-05-06 20:00	41	35	-	-	-	Os Vales Secos do Tietê dos Remédios à Osasco	regular	sim	sim	não	dandan	pedpaula	pedpaula, dandan	https://www.instagram.com/p/DJSCz_SOyyS/	https://ridewithgps.com/routes/50480798	https://www.strava.com/activities/14401268853
2025-05-14 20:00	42	36	-	-	-	Sopés da Cantareira: Alto Piqueri e Tremembé	regular	sim	sim	não	thiagoneves	thiagoneves	thiagoneves	https://www.instagram.com/p/DJmCzVGuRwK/	https://www.strava.com/routes/3350848210103869176
2025-05-20 20:00	43	37	-	-	-	Sertões de Pirituba 2 Margem Esquerda do Verde e Alto do Morro Grande	regular	sim	não	não	dandan	dandan	dandan	https://www.instagram.com/p/DJ4WBFBODqO/	https://ridewithgps.com/routes/50844953	https://www.strava.com/activities/14546404625
2025-05-27 20:00	44	38	-	-	-	Pontos de Sela do Centro-Norte	regular	sim	não	não	dandan	dandan	dandan	https://www.instagram.com/p/DKKpRsjOxkw/	https://ridewithgps.com/routes/50957749	https://www.strava.com/activities/14616955042
2025-06-01 07:00	45	-	-	4	-	Cânions da Brasilandia	especial	não	não	não	thiagoneves	n/a	n/a	n/a		https://www.strava.com/activities/14666198000
2025-06-03 20:00	46	39	-	-	-	Água Espraiada da Foz à Nascente	regular	sim	não	não	dandan	alef	dandan	https://www.instagram.com/p/DKag2XjuRJd/	https://ridewithgps.com/routes/50943723	https://www.strava.com/activities/14689988215
2025-06-10 20:00	47	40	-	-	-	Crista da Mooca e Médio-Alto Oratório	regular	sim	sim	não	dandan	dandan	dandan	https://www.instagram.com/p/DKuhIZVONOA/	https://ridewithgps.com/routes/51051113	https://www.strava.com/activities/14761570137
2025-06-17 20:00	48	41	-	-	-	Águas Meridionais da Colina Histórica	regular	sim	não	não	alef	gmard, alef	dandan	https://www.instagram.com/p/DLALcgZOaN7/	https://ridewithgps.com/routes/51282559	https://www.strava.com/activities/14838686871
2025-06-24 20:00	49	42	-	-	-	Carapicuíba duma nascente à foz, vindo do espigão da usp e alto jaguaré	regular	sim	sim	não	dandan	micaelrodrigues	dandan	https://www.instagram.com/p/DLSGeNfuQk6/	https://ridewithgps.com/routes/51391185	https://www.strava.com/activities/14907288715
2025-07-01 20:00	50	43	-	-	-	Riacho do Divisor ao Baquivu-guaçu pelos sopés da Serra do Bananal	regular	sim	sim	não	dandan	brunabom	dandan	https://www.instagram.com/pedalhidrografico/p/DLipKMHuCLY/	https://ridewithgps.com/routes/51486572	https://www.strava.com/activities/14979251155
2025-07-08 20:00	51	44	-	-	-	Foz dos Meninos à Foz do Zavuvus pelo Riacho do Taboão e o desmorrodouro do Caaguaçu	regular	sim	sim	não	dandan	alef	dandan	https://www.instagram.com/pedalhidrografico/p/DL0tL4Yu7I7/	https://ridewithgps.com/routes/51588263	https://www.strava.com/activities/15052709921
2025-07-15 20:00	52	45	-	-	-	Pirajuçara da Foz à Nascente e Cabeçeiras do rio do Morro do S	regular	sim	não	não	dandan	alef	gmard	https://www.instagram.com/pedalhidrografico/p/DMGodnSO1Qc/	https://ridewithgps.com/routes/51701965	https://www.strava.com/activities/15128831942
2025-07-22 20:00	53	46	-	-	-	Contorno Central da Enchente de 1929 e pizza no brás	regular	sim	não	não	dandan	alef	pedpaula	https://www.instagram.com/p/DMY_UtgOaoz/	https://ridewithgps.com/routes/51812173	https://www.strava.com/activities/15205460813
2025-07-29 20:00	54	47	-	-	-	Margens destras do Jaguaré, mirante da década de 40 e pastel de Oz	regular	sim	não	não	thiagoneves	thiagoneves	giucuci	https://www.instagram.com/p/DMqJrLbu66G/	https://ridewithgps.com/routes/51937044	https://www.strava.com/activities/15282241846
2025-08-03 08:00	55	48	-	-	-	Sopés da Cantareira: Tremembé, Linha Verde e Piqueri	regular	sim	sim	não	thiagoneves	thiagoneves	thiagoneves	https://www.instagram.com/p/DM2jxeIOHJ6/	https://ridewithgps.com/routes/50737426	https://www.strava.com/activities/15335370363
2025-08-05 20:00	56	49	-	-	-	Pontos de Sela da Média Leste	regular	sim	sim	não	dandan	dandan	dandan	https://www.instagram.com/p/DM9AQl_uj-j/	https://ridewithgps.com/routes/52046213	https://www.strava.com/activities/15359926735
2025-08-12 20:00	57	50	-	-	-	Subir Rio Uberaba, descer rio Cupucê	regular	sim	sim	não	dandan	dandan	dandan	https://www.instagram.com/p/DNPJZ3JOtPZ/	https://ridewithgps.com/routes/52162083	https://www.strava.com/activities/15440098422
2025-08-19 20:00	58	51	-	-	-	O Itaquera	regular	sim	sim	não	dandan	dandan	dandan	https://www.instagram.com/p/DNgw3pBBoaV/?img_index=1	https://ridewithgps.com/routes/52269074	https://www.strava.com/activities/15519701128
2025-08-26 20:00	59	52	-	-	-	Rampa do Sapateiro, Uberaba e Traição	regular	sim	não	sim	dandan	giucuci	giucuci	https://www.instagram.com/p/DNzHbJjWDhL/	https://ridewithgps.com/routes/52165449	https://www.strava.com/activities/15599902076
2025-08-30 00:00	60	-	-	5	-	Parque do Juqueri e DIB	especial	sim	não	não	thiagoneves	n/a	n/a	n/a		https://www.strava.com/activities/15642221584
2025-09-02 20:00	61	53	-	-	-	Contornar Paraisópolis	regular	sim	não	não	dandan	alef	alef	https://www.instagram.com/p/DOGOOV5joSC/	https://ridewithgps.com/routes/52165232	https://www.strava.com/activities/15678489119
2025-09-09 20:00	62	54	-	-	-	1 ano	regular	sim	não	não	dandan	anaju	lume	https://www.instagram.com/p/DOTyz43DjpV/?img_index=1	https://ridewithgps.com/routes/49272936	https://www.strava.com/activities/15759615775
2025-09-16 20:00	63	55	-	-	-	Ilhota da Guapira e Alto da Cangaíba	regular	sim	sim	não	dandan	dandan	dandan	https://www.instagram.com/p/DOoaZqEjqKg/	https://ridewithgps.com/routes/52653389	https://www.strava.com/activities/15838413153
2025-09-21 08:30	64	56	-	6	-	O Trem e o Meteoro	especial	sim	não	não	dandan	dandan	dandan	https://www.instagram.com/p/DOzM8syATYo/	https://ridewithgps.com/routes/52515917	https://www.strava.com/activities/15892922596
